genderENG,classificationENG,genderHUN,classificationHUN,productId,similarProductsLink,mainProductsLink,productName,priceHUF,priceEUR,brand,stockStatusENG,images,color,catalogId,productDetails
women,pants,női,nadrág,2737300,https://www.fashiondays.hu/v/2737300/n%C5%91i-/ruh%C3%A1zat?productSlug=magas-derek%C3%BA-culotte-nadr%C3%A1g-n%C5%91i-antonia-m&tagId=1,https://www.fashiondays.hu/p/magas-derek%C3%BA-culotte-nadr%C3%A1g-n%C5%91i-antonia-m-p2737300-1/,Magas derekú culotte nadrág,9099,26.39,Antonia M,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30197/30196959/images/res_cc162a7011ad9e1653e75c0171d64fd0.jpg?s=tMzH6U8v3P1i https://fdcdn.akamaized.net/m/780x1132/products/30197/30196959/images/res_c5931af7043e6d8dff4a9daa1fd18c9e.jpg?s=BLN_XEbCQCwb https://fdcdn.akamaized.net/m/780x1132/products/30197/30196959/images/res_4c6982599845a140bb710be2ed634287.jpg?s=OjorPJhLloOL https://fdcdn.akamaized.net/m/780x1132/products/30197/30196959/images/res_ec361b24e2bd49852a10b7e88db5f2c0.jpg?s=sQUqWtmYfnAE https://fdcdn.akamaized.net/m/780x1132/products/30197/30196959/images/res_ac2199eb09889f67b635a3e6e487e4dc.jpg?s=Oqtel1fH5X2V https://fdcdn.akamaized.net/m/780x1132/products/30197/30196959/images/res_aad4a7d76ab9b8cb97896791895bf25c.jpg?s=YbnhL6UHNXFt,kék,0449B961-ALBASTRU,Leírás Szín: kék Stílus: hétköznapi Anyag: poliamid Minta: nincs Fazon: bő szárak Hossz: hosszú Derékrész: magas Részletek: lágy esésű anyag$ övbújtatók Rögzítés: cipzáros és gombos Összetétel Anyag: 100% poliamid Modellinformáció A modell S-es méretű terméket visel.. Méretei: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 0449B961-ALBASTRU
women,pants,női,nadrág,2737274,https://www.fashiondays.hu/v/2737274/n%C5%91i-/ruh%C3%A1zat?productSlug=vir%C3%A1gmint%C3%A1s-b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-n%C5%91i-antonia-m&tagId=1,https://www.fashiondays.hu/p/vir%C3%A1gmint%C3%A1s-b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-n%C5%91i-antonia-m-p2737274-1/,Virágmintás bő szárú nadrág,9099,26.39,Antonia M,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30197/30196944/images/res_56e5453794d88cc97921177281ce6fad.jpg?s=QtQGcRJDJOWf https://fdcdn.akamaized.net/m/780x1132/products/30197/30196944/images/res_58ce1f5bee69416161fd8250c76bb31b.jpg?s=_lLG53z7tbH6 https://fdcdn.akamaized.net/m/780x1132/products/30197/30196944/images/res_46beb247b34397fb833a62b53eff2746.jpg?s=HPWZFwRdtS4X https://fdcdn.akamaized.net/m/780x1132/products/30197/30196944/images/res_3b6747a947d52b81479077ae08d499f3.jpg?s=7exep1y-xdDg https://fdcdn.akamaized.net/m/780x1132/products/30197/30196944/images/res_0356d7bd9ce794b7c40d29b9712fa8a9.jpg?s=gezUg84icDsH https://fdcdn.akamaized.net/m/780x1132/products/30197/30196944/images/res_1197c3c41e3c15e012873bc2bb60f807.jpg?s=wTFFtXXgcSIp,bordó,0596C216-MULTICOLOR,Leírás Szín: bordó Stílus: hétköznapi Anyag: pamut$ viszkóz Minta: virágminta Fazon: bő szárak Hossz: hosszú Derékrész: magas Részletek: lágy esésű anyag Zsebek: 2 ferde zseb$ 2 hasított zseb a hátoldalán Rögzítés: cipzáros és gombos Összetétel Anyag: 70% pamut$ 30% viszkóz Modellinformáció A modell S-es méretű terméket visel. Méretei: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 0596C216-MULTICOLOR
women,pants,női,nadrág,2754235,https://www.fashiondays.hu/v/2754235/n%C5%91i-/ruh%C3%A1zat?productSlug=b%C5%91v%C3%BCl%C5%91-fazon%C3%BA-nadr%C3%A1g-n%C5%91i-koton&tagId=1,https://www.fashiondays.hu/p/b%C5%91v%C3%BCl%C5%91-fazon%C3%BA-nadr%C3%A1g-n%C5%91i-koton-p2754235-1/,Bővülő fazonú nadrág,5999,17.4,KOTON,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/30317/30316886/images/res_871fb42871c31ea492698611401a0c2d.jpg?s=dBiJBSTUkJ3h https://fdcdn.akamaized.net/m/780x1132/products/30317/30316886/images/res_9082591a6e54d086501a878da1e5fb10.jpg?s=0WbC5zVD8QJE https://fdcdn.akamaized.net/m/780x1132/products/30317/30316886/images/res_d28ace7e0f90e55cd41c665752807049.jpg?s=z9cryCnRkLet https://fdcdn.akamaized.net/m/780x1132/products/30317/30316886/images/res_6f72d03760a9edc3aa3800b8ac0b22de.jpg?s=KGDJVK75gjES,karamellbarna,0YAL48002IK-058,Leírás Szín: karamellbarna Stílus: hétköznapi Anyag: poliészter$ viszkóz Minta: nincs Szabás: bővülő Hossz: hosszú Derékrész: középmagas Részletek: rugalmas derékrész$ bordázott hatás Összetétel Anyag: 78% poliészter$ 17% viszkóz$ 5% elasztán Termékszám 0YAL48002IK-058
women,pants,női,nadrág,2735876,https://www.fashiondays.hu/v/2735876/n%C5%91i-/ruh%C3%A1zat?productSlug=lyocell-anyag%C3%BA-nadr%C3%A1g-zsebekkel-n%C5%91i-fiorella-rubino&tagId=1,https://www.fashiondays.hu/p/lyocell-anyag%C3%BA-nadr%C3%A1g-zsebekkel-n%C5%91i-fiorella-rubino-p2735876-1/,Lyocell anyagú nadrág zsebekkel,12799,37.12,Fiorella Rubino,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/30385/30384212/images/res_ed5795204e68528736e3bddb7ce9679c.jpg?s=fAXiHnfyydEX https://fdcdn.akamaized.net/m/780x1132/products/30385/30384212/images/res_fcc14ff8383ce245cff9f2a60f8ebb4e.jpg?s=ndxTXpFNd6VM https://fdcdn.akamaized.net/m/780x1132/products/30385/30384212/images/res_2c0d27291f1792eb5ccd447baef78fce.jpg?s=rFySajlyterp https://fdcdn.akamaized.net/m/780x1132/products/30385/30384212/images/res_640abb4991c9dbf1443ab14879cf5afa.jpg?s=2ETazbivkbtp,lazacszín,P343T100XN-02,Leírás Szín: lazacszín Stílus: hétköznapi Anyag: lyocell Minta: nincs Fazon: regular fit Hossz: hosszú Derékrész: középmagas Részletek: megkötővel állítható derékrész$ rugalmas szárvégek Zsebek: 2 az elején Összetétel Anyag: 100% lyocell Ez a termék molett hölgyek számára ideális. Termékszám P343T100XN-02
women,pants,női,nadrág,2736776,https://www.fashiondays.hu/v/2736776/n%C5%91i-/ruh%C3%A1zat?productSlug=dzs%C3%B6rz%C3%A9-nadr%C3%A1g-log%C3%B3s-oldalcs%C3%ADkokkal-n%C5%91i-karl-lagerfeld&tagId=1,https://www.fashiondays.hu/p/dzs%C3%B6rz%C3%A9-nadr%C3%A1g-log%C3%B3s-oldalcs%C3%ADkokkal-n%C5%91i-karl-lagerfeld-p2736776-1/,Dzsörzé nadrág logós oldalcsíkokkal,40099,116.29,Karl Lagerfeld,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30506/30505456/images/res_764d162b27cdfb490788ab7ba20ae0db.jpg?s=g32IYo_CkTIt https://fdcdn.akamaized.net/m/780x1132/products/30506/30505456/images/res_51d3f4fafb9f7cc56fe041f29ee1f9ab.jpg?s=X2aVDzJ3zpWR https://fdcdn.akamaized.net/m/780x1132/products/30506/30505456/images/res_1d5c730ec9a8fe81f050e5dee8276c77.jpg?s=x1GTqayETyHh,piros,91KW1050-501,Leírás Szín: piros Stílus: hétköznapi$ sportos Anyag: szintetikus szálak$ pamut Minta: egyszínű$ logós Szabás: lefelé szűkülő Hossz: hosszú Derékrész: magas Részletek: logós oldalcsík$ rugalmas derékrész Zsebek: 2 hasított farzseb Összetétel Anyag: 56% nylon$ 40% pamut$ 4% elasztán Termékszám 91KW1050-501
women,pants,női,nadrág,2716079,https://www.fashiondays.hu/v/2716079/n%C5%91i-/ruh%C3%A1zat?productSlug=freya-straight-fit-nadr%C3%A1g-n%C5%91i-marks-spencer&tagId=1,https://www.fashiondays.hu/p/freya-straight-fit-nadr%C3%A1g-n%C5%91i-marks-spencer-p2716079-1/,Freya straight fit nadrág,26900,78.01,Marks & Spencer,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30259/30258019/images/res_fd75279f5f8877af0a03fc4b119e7db1.jpg?s=kZz9bU_tLPMW https://fdcdn.akamaized.net/m/780x1132/products/30259/30258019/images/res_d1b4a6669813f9577cd725b4252fedf5.jpg?s=3WiVjkpj5WZw,antracitszürke,T59-5687-U2,Leírás Szín: antracitszürke Stílus: hétköznapi$ irodai Anyag: szintetikus szálak Minta: nincs Fazon: straight fit Hossz: hosszú Derékrész: középmagas Részletek: övbújtatók Zsebek: 2 gombos farzseb$ 2 az elején Rögzítés: cipzáros és kapcsos Összetétel Anyag: 94% poliészter$ 5% viszkóz$ 1% elasztán Zsebek bélése: 100% poliészter Termékszám T59-5687-U2
women,pants,női,nadrág,2737286,https://www.fashiondays.hu/v/2737286/n%C5%91i-/ruh%C3%A1zat?productSlug=mint%C3%A1s-b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-n%C5%91i-antonia-m&tagId=1,https://www.fashiondays.hu/p/mint%C3%A1s-b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-n%C5%91i-antonia-m-p2737286-1/,Mintás bő szárú nadrág,9099,26.39,Antonia M,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30197/30196950/images/res_b1937cf3b871b66eed02c9af2431f236.jpg?s=N14N4paIMfJf https://fdcdn.akamaized.net/m/780x1132/products/30197/30196950/images/res_e92006c749f3fa2517ae799fb1073145.jpg?s=-dlpEmP1AZqF https://fdcdn.akamaized.net/m/780x1132/products/30197/30196950/images/res_b3e0b0d6971e27042d250ce709f6081a.jpg?s=kZCruPnmKRsl https://fdcdn.akamaized.net/m/780x1132/products/30197/30196950/images/res_e811adc7702e88c82e5ebbcbc40ae1dd.jpg?s=nh8QzfsmwRZv https://fdcdn.akamaized.net/m/780x1132/products/30197/30196950/images/res_e738294ce96d023354350ae52dc4057e.jpg?s=accKtyLA0XqC https://fdcdn.akamaized.net/m/780x1132/products/30197/30196950/images/res_a2d14ed2050ff708c1181881f7ebac3b.jpg?s=rBwJyvOAc6qE,kék,0596C205-MULTICOLOR,Leírás Szín: színes Stílus: hétköznapi Anyag: viszkóz Minta: mandalás Fazon: bő szárak Hossz: hosszú Derékrész: magas Részletek: lágy esésű anyag Zsebek: 2 ferde zseb$ 2 hasított zseb a hátoldalán Rögzítés: cipzáros és gombos Összetétel Anyag: 100% viszkóz Modellinformáció A modell S-es méretű terméket visel. Méretei: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 0596C205-MULTICOLOR
women,pants,női,nadrág,2737270,https://www.fashiondays.hu/v/2737270/n%C5%91i-/ruh%C3%A1zat?productSlug=b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-textur%C3%A1lt-hat%C3%A1ssal-n%C5%91i-antonia-m&tagId=1,https://www.fashiondays.hu/p/b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-textur%C3%A1lt-hat%C3%A1ssal-n%C5%91i-antonia-m-p2737270-1/,Bő szárú nadrág texturált hatással,6799,19.72,Antonia M,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30197/30196978/images/res_64e86d927ca6d0d037d43cdcded580ba.jpg?s=fD95BgdAKwjY https://fdcdn.akamaized.net/m/780x1132/products/30197/30196978/images/res_0e45af09f6b6b19b50842584a1655dcb.jpg?s=mMjRgfwUp7yr https://fdcdn.akamaized.net/m/780x1132/products/30197/30196978/images/res_1866a77591520daf9f111dc181018fb2.jpg?s=bi-0p9gmgs6b https://fdcdn.akamaized.net/m/780x1132/products/30197/30196978/images/res_05c9bae8dec983b0bd43f9b920d365b8.jpg?s=vnTXDlWtPzAk https://fdcdn.akamaized.net/m/780x1132/products/30197/30196978/images/res_c329040eb9d2779bc09330099c6f29ed.jpg?s=SGQ4qnKsld0O https://fdcdn.akamaized.net/m/780x1132/products/30197/30196978/images/res_7f4abb10954f02f903ede2cf27a6d9d5.jpg?s=eU8GeP9X9rRC,rózsaszín,0593C202-ROZ,Leírás Szín: rózsaszín Stílus: hétköznapi Anyag: poliészter Minta: nincs Fazon: bő szárak Hossz: hosszú Derékrész: középmagas Összetétel Anyag: 55% poliészter$ 35% PNA$ 10% pamut Modellinformáció A modell S-es méretű terméket visel. Méretei: 180 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 94 cm Termékszám 0593C202-ROZ
women,pants,női,nadrág,2735085,https://www.fashiondays.hu/v/2735085/n%C5%91i-/ruh%C3%A1zat?productSlug=pamuttartalm%C3%BA-nadr%C3%A1g-n%C5%91i-motivi&tagId=1,https://www.fashiondays.hu/p/pamuttartalm%C3%BA-nadr%C3%A1g-n%C5%91i-motivi-p2735085-1/,Pamuttartalmú nadrág,15999,46.4,Motivi,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30198/30197970/images/res_3558fd26f08bf3ae339630aff784202d.jpg?s=KCUiL_fyhPkD https://fdcdn.akamaized.net/m/780x1132/products/30198/30197970/images/res_c5a5b138e9ccbb6930c14b39abb934a7.jpg?s=BKLE7HfEDwkN,élénk pink,P222Q001US-19,Leírás Szín: élénk pink Stílus: hétköznapi$ irodai Anyag: szintetikus szálak$ pamut Minta: nincs Fazon: normál Hossz: hosszú Derékrész: középmagas Zsebek: 2 ferde zseb Összetétel Anyag: 60% pamut$ 33% poliészter$ 7% elasztán Termékszám P222Q001US-19
women,pants,női,nadrág,2713635,https://www.fashiondays.hu/v/2713635/n%C5%91i-/ruh%C3%A1zat?productSlug=lefel%C3%A9-sz%C5%B1k%C3%BCl%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-k%C3%B6z%C3%A9pmagas-der%C3%A9kr%C3%A9sszel-n%C5%91i-s-oliver&tagId=1,https://www.fashiondays.hu/p/lefel%C3%A9-sz%C5%B1k%C3%BCl%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-k%C3%B6z%C3%A9pmagas-der%C3%A9kr%C3%A9sszel-n%C5%91i-s-oliver-p2713635-1/,Lefelé szűkülő szárú nadrág középmagas derékrésszel,16399,47.56,s.Oliver,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30212/30211577/images/res_829693c967b94addb132128def27b507.jpg?s=DSB44OtvMein https://fdcdn.akamaized.net/m/780x1132/products/30212/30211577/images/res_fbec777fd0a909be94d880d481d51277.jpg?s=XQ-fP_E82T_T https://fdcdn.akamaized.net/m/780x1132/products/30212/30211577/images/res_2e5694bdd72fc190ef91e6e1f89687d7.jpg?s=iWaAvX94arO7,halványzöld,150-10-004-18-180-2012887-6108,Leírás Szín: halványzöld Stílus: irodai Anyag: szintetikus szálak Minta: nincs Szabás: lefelé szűkülő Hossz: hosszú Derékrész: középmagas Zsebek: 2 az oldalán$ 2 gombos hasított farzseb Rögzítés: cipzáros és gombos Összetétel Anyag: 100% poliészter Bélés: 100% acetát Termékszám 150-10-004-18-180-2012887-6108
women,pants,női,nadrág,2714911,https://www.fashiondays.hu/v/2714911/n%C5%91i-/ruh%C3%A1zat?productSlug=p%C3%B6tty%C3%B6s-alkalmi-nadr%C3%A1g-n%C5%91i-marks-spencer&tagId=1,https://www.fashiondays.hu/p/p%C3%B6tty%C3%B6s-alkalmi-nadr%C3%A1g-n%C5%91i-marks-spencer-p2714911-1/,Pöttyös alkalmi nadrág,20900,60.61,Marks & Spencer,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30258/30257990/images/res_eb7c302921801b7bd201e443f46d3869.jpg?s=JMQsr1e1f9AN https://fdcdn.akamaized.net/m/780x1132/products/30258/30257989/images/res_d8ab7d7345beaba0a89125176caa8bb8.jpg?s=8p5fKNcwJYmK,sötétkék,T59-5759-F4,Leírás Szín: sötétkék$ fehér Stílus: hétköznapi Anyag: szintetikus szálak$ pamut Minta: pöttyös Fazon: straight fit Hossz: hosszú Derékrész: középmagas Részletek: övbújtatók Zsebek: 2 az oldalán Összetétel Anyag: 70% pamut$ 27% poliészter$ 3% elasztán Termékszám T59-5759-F4
women,pants,női,nadrág,2714889,https://www.fashiondays.hu/v/2714889/n%C5%91i-/ruh%C3%A1zat?productSlug=slim-fit-nadr%C3%A1g-%C3%B6vb%C3%BAjtat%C3%B3kkal-n%C5%91i-marks-spencer&tagId=1,https://www.fashiondays.hu/p/slim-fit-nadr%C3%A1g-%C3%B6vb%C3%BAjtat%C3%B3kkal-n%C5%91i-marks-spencer-p2714889-1/,Slim fit nadrág övbújtatókkal,20900,60.61,Marks & Spencer,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30259/30258405/images/res_f54ebfa9f860e7e4530a18291b2fec91.jpg?s=DZ0MlfLv_7n8 https://fdcdn.akamaized.net/m/780x1132/products/30259/30258405/images/res_5629b1e55fd0ce512f591a8f5d84000b.jpg?s=MNV5su-JZChF https://fdcdn.akamaized.net/m/780x1132/products/30259/30258405/images/res_f08dc8375fa033b02e9e100fe941507b.jpg?s=g2jSRtDsUxlp https://fdcdn.akamaized.net/m/780x1132/products/30259/30258405/images/res_248f953b97cc3b52e8f6bb3402c0a6a6.jpg?s=d1_2MYqUkDTt https://fdcdn.akamaized.net/m/780x1132/products/30259/30258405/images/res_fae5ecd26975cbabfabc29fa9af95353.jpg?s=j6YKP6UDKnAK,sötétkék,T59-1550T-F3,Leírás Szín: sötétkék Stílus: hétköznapi$ irodai Anyag: szintetikus szálak$ viszkóz Minta: nincs Fazon: slim fit Hossz: hosszú Derékrész: középmagas Részletek: övbújtatók$ rugalmas anyag Zsebek: 2 hasított farzseb$ 2 az elején Rögzítés: cipzáros és kapcsos Összetétel Anyag: 63% poliészter$ 33% viszkóz$ 4% elasztán Bélés: 100% poliészter Termékszám T59-1550T-F3
women,pants,női,nadrág,2754236,https://www.fashiondays.hu/v/2754236/n%C5%91i-/ruh%C3%A1zat?productSlug=szabadid%C5%91nadr%C3%A1g-cipz%C3%A1ros-zsebekkel-n%C5%91i-koton&tagId=1,https://www.fashiondays.hu/p/szabadid%C5%91nadr%C3%A1g-cipz%C3%A1ros-zsebekkel-n%C5%91i-koton-p2754236-1/,Szabadidőnadrág cipzáros zsebekkel,5999,17.4,KOTON,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/30317/30316889/images/res_90f26a8963029f15be7fe4f5eff15e88.jpg?s=1dmHg96yLaGa https://fdcdn.akamaized.net/m/780x1132/products/30317/30316889/images/res_57bb9f3081593d6e96c9dfe903822ec6.jpg?s=rszOGjRRMSVR https://fdcdn.akamaized.net/m/780x1132/products/30317/30316889/images/res_c3b6407c91dd1df17824d6082422fc63.jpg?s=OvB5XQzF5Ipy https://fdcdn.akamaized.net/m/780x1132/products/30317/30316889/images/res_4907e7be1c495e6f63887debbebd3f10.jpg?s=-VFfEsUOM4wf,tevebarna,0YAL48004IK-057,Leírás Szín: tevebarna Stílus: hétköznapi Anyag: poliészter$ pamut Minta: nincs Fazon: lefelé szűkülő$ normál fazon Hossz: hosszú Derékrész: magas Részletek: bordázott szegélyek Zsebek: 2 cipzáros zseb az oldalán Összetétel Anyag: 65% pamut$ 35% poliészter Termékszám 0YAL48004IK-057
women,pants,női,nadrág,2754084,https://www.fashiondays.hu/v/2754084/n%C5%91i-/ruh%C3%A1zat?productSlug=nadr%C3%A1g-kontrasztos-r%C3%A9szletekkel-n%C5%91i-koton&tagId=1,https://www.fashiondays.hu/p/nadr%C3%A1g-kontrasztos-r%C3%A9szletekkel-n%C5%91i-koton-p2754084-1/,Nadrág kontrasztos részletekkel,8999,26.1,KOTON,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/30316/30315898/images/res_456e3d69621243d8b412b255d04d47fb.jpg?s=HwtwdLgsKEP5 https://fdcdn.akamaized.net/m/780x1132/products/30316/30315898/images/res_926455766cc1d356689efa979ac6eea5.jpg?s=543A8NlNxKxi https://fdcdn.akamaized.net/m/780x1132/products/30316/30315898/images/res_37249a89f3ba200e8245b981cdea58a8.jpg?s=JNWknEgQO6pN https://fdcdn.akamaized.net/m/780x1132/products/30316/30315898/images/res_6de73ab58f8fac753940006828071d5e.jpg?s=mmDfUbqRWI8F,melange világosszürke,0YAK42952UW-029,Leírás Szín: melange világosszürke Stílus: hétköznapi$ irodai Anyag: poliészter$ viszkóz Minta: nincs Szabás: lefelé szűkülő Hossz: hosszú Derékrész: középmagas Részletek: kontrasztos részletek$ megkötővel állítható derékrész Zsebek: 2 Összetétel Anyag: 64% poliészter$ 34% viszkóz$ 2% elasztán Termékszám 0YAK42952UW-029
women,pants,női,nadrág,2727544,https://www.fashiondays.hu/v/2727544/n%C5%91i-/ruh%C3%A1zat?productSlug=lefel%C3%A9-sz%C5%B1k%C3%BCl%C5%91-nadr%C3%A1g-ferde-zsebekkel-n%C5%91i-jdy&tagId=1,https://www.fashiondays.hu/p/lefel%C3%A9-sz%C5%B1k%C3%BCl%C5%91-nadr%C3%A1g-ferde-zsebekkel-n%C5%91i-jdy-p2727544-1/,Lefelé szűkülő nadrág ferde zsebekkel,7199,20.88,JdY,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30356/30355443/images/res_a83edc3b48d9f36e3560a739ef1e0c0f.jpg?s=dxc81TvmlBja https://fdcdn.akamaized.net/m/780x1132/products/30356/30355443/images/res_9778f04880698af4e03c5dbde5cea4c0.jpg?s=Zj3r9El0Dd7G https://fdcdn.akamaized.net/m/780x1132/products/30356/30355443/images/res_8fb2f5d85321fd5561b8f40c2aefd2af.jpg?s=pqRSZIpfw9Gt https://fdcdn.akamaized.net/m/780x1132/products/30356/30355443/images/res_89bfaaf78114c985548fd008244bca96.jpg?s=Aa_YoAE7UlV3 https://fdcdn.akamaized.net/m/780x1132/products/30356/30355443/images/res_42c80d79901a9aba9d9be678cf73a9aa.jpg?s=XbhGUxNICIWr https://fdcdn.akamaized.net/m/780x1132/products/30356/30355444/images/res_124ed59a2c29b4f060b95ce54df7ab22.jpg?s=RBcRH4KQeC2q,tengerészkék,15171921-SKY-CAPTAIN,Leírás Szín: tengerészkék Stílus: hétköznapi Anyag: pamut Minta: nincs Szabás: lefelé szűkülő Hossz: hosszú Derékrész: középmagas Összetétel Anyag: 66% viszkóz$ 30% nylon$ 4% elasztán Termékszám 15171921-SKY-CAPTAIN
women,pants,női,nadrág,2719700,https://www.fashiondays.hu/v/2719700/n%C5%91i-/ruh%C3%A1zat?productSlug=cs%C3%ADkos-b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-n%C5%91i-antonia-m&tagId=1,https://www.fashiondays.hu/p/cs%C3%ADkos-b%C5%91-sz%C3%A1r%C3%BA-nadr%C3%A1g-n%C5%91i-antonia-m-p2719700-1/,Csíkos bő szárú nadrág,9099,26.39,Antonia M,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30197/30196962/images/res_01a6239bfe9d07ee90c535b67b3d8c9a.jpg?s=Ktzd4SRqHL27 https://fdcdn.akamaized.net/m/780x1132/products/30197/30196962/images/res_84491d7eb98dc1aee5358ecd5a7ed4e1.jpg?s=NA92ptz-gooQ https://fdcdn.akamaized.net/m/780x1132/products/30197/30196962/images/res_45cf97a1a27d4fb6b6090b51f59fcee9.jpg?s=zGIPKT9usd5U https://fdcdn.akamaized.net/m/780x1132/products/30197/30196962/images/res_9ade4a78dcb932a42a8ce0b3823bba61.jpg?s=qESnMZ1yIwJv https://fdcdn.akamaized.net/m/780x1132/products/30197/30196962/images/res_e67ed99335f44ab052c176bf97c4275b.jpg?s=F07eqSheNIwj,zöld,0449AB701-VERDE,Leírás színe: zöld$ fekete$ ametisztlila Stílus: hétköznapi Anyag: szintetikus szálak Minta: csíkos Fazon: bő szárak Hossz: hosszú Derékrész: középmagas Részletek: lágy esésű anyag Rögzítés: cipzáros és gombos Összetétel Anyag: 100% poliészter Modellinformáció A modell S-es méretű terméket visel. Méretei: 176 cm$ mellbőség: 86 cm$ derékbőség: 65 cm$ csípő: 90 cm Termékszám 0449AB701-VERDE
women,pants,női,nadrág,2746643,https://www.fashiondays.hu/v/2746643/n%C5%91i-/ruh%C3%A1zat?productSlug=straight-fit-hajsz%C3%A1lcs%C3%ADkos-nadr%C3%A1g-n%C5%91i-koton&tagId=1,https://www.fashiondays.hu/p/straight-fit-hajsz%C3%A1lcs%C3%ADkos-nadr%C3%A1g-n%C5%91i-koton-p2746643-1/,Straight fit hajszálcsíkos nadrág,6999,20.3,KOTON,limited_quantity,https://fdcdn.akamaized.net/m/780x1132/products/30316/30315913/images/res_3ba7a09ce9be13e2644a5d1c63b0ce32.jpg?s=ZNOeM9oVNsyV https://fdcdn.akamaized.net/m/780x1132/products/30316/30315913/images/res_fc68965f4b92aabd202b3d97e5b72720.jpg?s=uXwVFEYYk6IY https://fdcdn.akamaized.net/m/780x1132/products/30316/30315913/images/res_2c99e29c93c31c074cfdb167b2301349.jpg?s=f1Zd9_Nb6nIJ https://fdcdn.akamaized.net/m/780x1132/products/30316/30315913/images/res_d7d23343b4acf524288a11af482734d9.jpg?s=5PXK8QrDI5ll https://fdcdn.akamaized.net/m/780x1132/products/30316/30315913/images/res_6d78b65f8b196cce0fc8b557bf8ecaf4.jpg?s=7ZRENw3LDUEp,világosszürke,0YAK46541IW-01L,Leírás Szín: világosszürke Stílus: hétköznapi$ irodai Anyag: poliészter$ viszkóz Minta: csíkos Szabás: egyenes Hossz: hosszú Derékrész: középmagas Részletek: rugalmas derékrész megkötővel Összetétel Anyag: 63% poliészter$ 34% viszkóz$ 3% elasztán Termékszám 0YAK46541IW-01L
women,pants,női,nadrág,2715936,https://www.fashiondays.hu/v/2715936/n%C5%91i-/ruh%C3%A1zat?productSlug=alkalmi-nadr%C3%A1g-oldalzsebekkel-n%C5%91i-marks-spencer&tagId=1,https://www.fashiondays.hu/p/alkalmi-nadr%C3%A1g-oldalzsebekkel-n%C5%91i-marks-spencer-p2715936-1/,Alkalmi nadrág oldalzsebekkel,18900,54.81,Marks & Spencer,in_stock,https://fdcdn.akamaized.net/m/780x1132/products/30258/30257969/images/res_029a9f392566e736b83e72e5f5cc4dac.jpg?s=EfQ31LME9jEQ https://fdcdn.akamaized.net/m/780x1132/products/30258/30257968/images/res_0f118fcc77fbf3db6560e4611bba8eba.jpg?s=GswGN5P9z0HW,mandarinszín,T59-5760-P0,Leírás Szín: mandarinszín Stílus: hétköznapi$ elegáns Anyag: szintetikus szálak$ pamut Minta: nincs Fazon: straight fit Hossz: hosszú Derékrész: középmagas Zsebek: 2 az oldalán Rögzítés: cipzáros Összetétel Anyag: 70% pamut$ 27% poliészter$ 3% elasztán Termékszám T59-5760-P0
